HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
7001000000,7001.00.00.00,7001.00.00.00 (2012-01/2021-12),201201,202112,KGM,KGM (2012-01/2021-12),201201,202112,Cullet & other waste and scrap of glass; glass in the mass,Calcin et autres déchets et débris de verre; verre en masse
7001000000,7001.00.00.00,7001.00.00.00 (2022-01/9999-12),202201,999912,KGM,KGM (2022-01/9999-12),202201,999912,"Cullet,o w/s of glass,excl glass f CRT/o activat glass of No 85.49;glass in mass","Calcin et au d/d verre,excl verre TRC/au verres activés du n° 85.49; verre masse"
7001000010,7001.00.00.10,7001.00.00.10 (1998-01/2011-12),199801,201112,KGM,KGM (1998-01/2011-12),199801,201112,Cullet and other waste and scrap of glass,Calcin et autres déchets et débris de verre
7001000020,7001.00.00.20,7001.00.00.20 (1998-01/2011-12),199801,201112,KGM,KGM (1998-01/2011-12),199801,201112,Glass in the mass,Verre en masse
7001001000,7001.00.10.00,7001.00.10.00 (1988-01/1997-12),198801,199712,KGM,KGM (1988-01/1997-12),198801,199712,Cullet and other waste and scrap of glass,Calcin et autres déchets et débris de verre
7001002000,7001.00.20.00,7001.00.20.00 (1988-01/1997-12),198801,199712,KGM,KGM (1988-01/1997-12),198801,199712,Glass in the mass,Verre en masse
7002100000,7002.10.00.00,7002.10.00.00 (2012-01/9999-12),201201,999912,KGM,KGM (2012-01/9999-12),201201,999912,"Balls, of glass, o/t microspheres of No 70.18","Billes en verre, a/q microsphères du n° 70.18"
7002100010,7002.10.00.10,7002.10.00.10 (1998-01/2011-12),199801,201112,KGM,KGM (1998-01/2011-12),199801,201112,"Balls, glass, for use in the mfr of glass fibre or glass yarn","Billes de verre, pour la fabrication de fibres ou de fils de verre"
7002100090,7002.10.00.90,7002.10.00.90 (1998-01/2011-12),199801,201112,KGM,KGM (1998-01/2011-12),199801,201112,"Balls, glass, o/t microspheres of heading 70.18, nes","Billes de verre, a/q les microsphères de la pos 70.18, nda"
7002101000,7002.10.10.00,7002.10.10.00 (1988-01/1997-12),198801,199712,KGM,KGM (1995-01/1997-12),199501,199712,"Balls, glass, for use in the mfr of glass fibre or glass yarn","Billes de verre, pour la fabrication de fibres ou de fils de verre"
7002101000,7002.10.10.00,7002.10.10.00 (1988-01/1997-12),198801,199712,,N/A (1988-01/1994-12),198801,199412,"Balls, glass, for use in the mfr of glass fibre or glass yarn","Billes de verre, pour la fabrication de fibres ou de fils de verre"
7002109000,7002.10.90.00,7002.10.90.00 (1988-01/1997-12),198801,199712,KGM,KGM (1995-01/1997-12),199501,199712,"Balls, glass, o/t microspheres of heading 70.18, nes","Billes de verre, a/q les microsphères de la pos n° 70.18, nda"
7002109000,7002.10.90.00,7002.10.90.00 (1988-01/1997-12),198801,199712,,N/A (1988-01/1994-12),198801,199412,"Balls, glass, o/t microspheres of heading 70.18, nes","Billes de verre, a/q les microsphères de la pos n° 70.18, nda"
7002200000,7002.20.00.00,7002.20.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1995-01/9999-12),199501,999912,"Rods, glass",Barres ou baguettes de verre
7002200000,7002.20.00.00,7002.20.00.00 (1988-01/9999-12),198801,999912,,N/A (1988-01/1994-12),198801,199412,"Rods, glass",Barres ou baguettes de verre
7002310000,7002.31.00.00,7002.31.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1995-01/9999-12),199501,999912,Tubes of fused quartz or other fused silica,Tubes en quartz ou en autre silice fondus
7002310000,7002.31.00.00,7002.31.00.00 (1988-01/9999-12),198801,999912,,N/A (1988-01/1994-12),198801,199412,Tubes of fused quartz or other fused silica,Tubes en quartz ou en autre silice fondus
7002320000,7002.32.00.00,7002.32.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1995-01/9999-12),199501,999912,Tubes of glass linear coef of exp<=5x10-6 per kelvin within 0°c to 300°c,Tubes en verre coef de dilatation linéaire<=5x10-6 par kelvin entre 0°C et 300°C
7002320000,7002.32.00.00,7002.32.00.00 (1988-01/9999-12),198801,999912,,N/A (1988-01/1994-12),198801,199412,Tubes of glass linear coef of exp<=5x10-6 per kelvin within 0°c to 300°c,Tubes en verre coef de dilatation linéaire<=5x10-6 par kelvin entre 0°C et 300°C
7002390000,7002.39.00.00,7002.39.00.00 (1988-01/1995-12),198801,199512,KGM,KGM (1995-01/1995-12),199501,199512,Tubes of glass nes,Tubes en verre nda
7002390000,7002.39.00.00,7002.39.00.00 (1988-01/1995-12),198801,199512,,N/A (1988-01/1994-12),198801,199412,Tubes of glass nes,Tubes en verre nda
7002390000,7002.39.00.00,7002.39.00.00 (2012-01/9999-12),201201,999912,KGM,KGM (2012-01/9999-12),201201,999912,"Tubes, of glass, nes","Tubes, nda, en verre"
7002390010,7002.39.00.10,7002.39.00.10 (1996-01/2011-12),199601,201112,KGM,KGM (1996-01/2011-12),199601,201112,Unworked glass tubes not exceeding 200 mm in length,"Verre en tubes, non travaillé, d'une longueur n'excédant pas 200 mm"
7002390090,7002.39.00.90,7002.39.00.90 (1996-01/2011-12),199601,201112,KGM,KGM (1996-01/2011-12),199601,201112,Tubes of glass nes,Tubes en verre nda
7003111011,7003.11.10.11,7003.11.10.11 (1988-01/1995-12),198801,199512,MTK,MTK (1988-01/1995-12),198801,199512,"Cast glass,non-wired sht,not having absorbent/reflecting layer,white,<=3mm","Verre""coulé"",plaq/feuil non armées,avec couche absorbante ou réfléchissante,<=3mm"
7003111012,7003.11.10.12,7003.11.10.12 (1988-01/1995-12),198801,199512,MTK,MTK (1988-01/1995-12),198801,199512,"Cast glass,non-wired sht,not having absorbent/reflecting layer,white,>3 but<=7mm","Verre""coulé"",plaq/feuil non armées,sans couche absor/réfléchis,blanc,>3 mais<=7mm"
7003111013,7003.11.10.13,7003.11.10.13 (1988-01/1995-12),198801,199512,MTK,MTK (1988-01/1995-12),198801,199512,"Cast glass,non-wired sht,not having absorbent/reflecting layer,white, >7mm","Verre""coulé"",plaques/feuil non armées,sans couche absor/réfléchis,blanc,>7mm"
7003111091,7003.11.10.91,7003.11.10.91 (1988-01/1995-12),198801,199512,MTK,MTK (1988-01/1995-12),198801,199512,"Cast glass,non-wired sht,not having absorbent/reflecting layer,o/t white,<=3mm","Verre""coulé"",plaques/feuil non armées,sans couche absor/réfléchis,a/q blanc,<=3mm"
