HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
301100000,0301.10.00.00,0301.10.00.00 (1988-01/2011-12),198801,201112,KGM,KGM (1988-01/1988-12),198801,198812,"Ornamental fish, live","Poissons d'ornement, vivants"
301100000,0301.10.00.00,0301.10.00.00 (1988-01/2011-12),198801,201112,,N/A (1989-01/2011-12),198901,201112,"Ornamental fish, live","Poissons d'ornement, vivants"
301110000,0301.11.00.00,0301.11.00.00 (2012-01/9999-12),201201,999912,,N/A (2012-01/9999-12),201201,999912,"Ornamental fish, freshwater, live","Poissons d'ornement, d'eau douce, vivants"
301190000,0301.19.00.00,0301.19.00.00 (2012-01/9999-12),201201,999912,,N/A (2012-01/9999-12),201201,999912,"Ornamental fish, other than freshwater, live","Poissons d'ornement, autre que d'eau douce, vivants"
301910010,0301.91.00.10,0301.91.00.10 (1988-01/1995-12),198801,199512,KGM,KGM (1988-01/1995-12),198801,199512,"Trout, live for commercial fish farms","Truites vivantes, pour piscicultures commerciales"
301910010,0301.91.00.10,0301.91.00.10 (1996-01/9999-12),199601,999912,KGM,KGM (1996-01/9999-12),199601,999912,"Trout, live for commercial fish farms","Truites vivantes, pour piscicultures commerciales"
301910090,0301.91.00.90,0301.91.00.90 (1988-01/1995-12),198801,199512,KGM,KGM (1988-01/1995-12),198801,199512,"Trout, live, except for commercial fish farms","Truites vivantes, a/q pour piscicultures commerciales"
301910090,0301.91.00.90,0301.91.00.90 (1996-01/9999-12),199601,999912,KGM,KGM (1996-01/9999-12),199601,999912,"Trout, live, o/t for commercial fish farms","Truites vivantes, a/q pour piscicultures commerciales"
301920000,0301.92.00.00,0301.92.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Eels, live",Anguilles vivantes
301930000,0301.93.00.00,0301.93.00.00 (1988-01/2011-12),198801,201112,KGM,KGM (1988-01/2011-12),198801,201112,"Carp, live",Carpes vivantes
301930000,0301.93.00.00,0301.93.00.00 (2012-01/2016-12),201201,201612,KGM,KGM (2012-01/2016-12),201201,201612,"Carp, live, other than ornamental","Carpes vivantes, autres que d'ornement"
301930000,0301.93.00.00,0301.93.00.00 (2017-01/9999-12),201701,999912,KGM,KGM (2017-01/9999-12),201701,999912,"Carp, live, o/t ornamental","Carpes, vivantes, a/q d'ornement"
301940000,0301.94.00.00,0301.94.00.00 (2007-01/2011-12),200701,201112,KGM,KGM (2007-01/2011-12),200701,201112,"Bluefin tunas (Thunnus thynnus), live","Thons rouges (Thunnus thynnus), vivants"
301940000,0301.94.00.00,0301.94.00.00 (2012-01/9999-12),201201,999912,KGM,KGM (2012-01/9999-12),201201,999912,"Atlantic and Pacific bluefin tunas, live","Thons rouges de l'Atlantique et du Pacifique, vivants"
301950000,0301.95.00.00,0301.95.00.00 (2007-01/9999-12),200701,999912,KGM,KGM (2007-01/9999-12),200701,999912,"Southern bluefin tunas (Thunnus maccoyii), live","Thons rouges du sud (Thunnus maccoyii), vivants"
301990000,0301.99.00.00,0301.99.00.00 (1988-01/1995-12),198801,199512,KGM,KGM (1988-01/1995-12),198801,199512,"Fish, live, nes","Poissons vivants, nda"
301990010,0301.99.00.10,0301.99.00.10 (1996-01/2011-12),199601,201112,KGM,KGM (1996-01/2011-12),199601,201112,"Fish, live for commercial fish farms, nes","Poissons vivants pour piscicultures commerciales, nda"
301990010,0301.99.00.10,0301.99.00.10 (2012-01/2016-12),201201,201612,KGM,KGM (2012-01/2016-12),201201,201612,"Fish, live for commercial fish farms, nes","Poissons vivants pour piscicultures commerciales, nda"
301990010,0301.99.00.10,0301.99.00.10 (2017-01/9999-12),201701,999912,KGM,KGM (2017-01/9999-12),201701,999912,"Fish, live, o/t ornamental, for commerical fish farms, nes","Poissons, vivants, a/q d'ornement, pour piscicultures commerciales, nda"
301990090,0301.99.00.90,0301.99.00.90 (1996-01/2006-12),199601,200612,KGM,KGM (1996-01/2006-12),199601,200612,"Fish, live, nes","Poissons vivants, nda"
301990090,0301.99.00.90,0301.99.00.90 (2007-01/2011-12),200701,201112,KGM,KGM (2007-01/2011-12),200701,201112,"Fish, live, nes","Poissons vivants, nda"
301990090,0301.99.00.90,0301.99.00.90 (2012-01/2016-12),201201,201612,KGM,KGM (2012-01/2016-12),201201,201612,"Other live fish, nes","Autres poissons vivants, nda"
301990090,0301.99.00.90,0301.99.00.90 (2017-01/9999-12),201701,999912,KGM,KGM (2017-01/9999-12),201701,999912,"Fish, live, o/t ornamental, nes","Poissons, vivants, a/q d'ornement, nda"
302110000,0302.11.00.00,0302.11.00.00 (1988-01/1992-12),198801,199212,KGM,KGM (1988-01/1992-12),198801,199212,"Trout, fresh or chilled, excluding heading No 03.04, livers and roes","Truites, fraîches ou réfrigérées, sauf pos 03.04, foies, oeufs et laitances"
302110010,0302.11.00.10,0302.11.00.10 (1993-01/2016-12),199301,201612,KGM,KGM (1993-01/2016-12),199301,201612,"Rainbow trout,farmed,fresh or chilled,excl fish of No 03.04,excl livers and roes","Truites arc-en-ciel,d'élevage,fraîches/réfrig,exc n° 03.04,exc foies,oeufs,lai"
302110010,0302.11.00.10,0302.11.00.10 (2017-01/9999-12),201701,999912,KGM,KGM (2017-01/9999-12),201701,999912,"Trout, rainbow,farmed,fresh/chilled,o/t No 03.04,o/t offal Nos 0302.91-0302.99","Truites, arc-en-ciel, d'élevage,fr/réfrig,a/q n° 03.04,a/q abats n°s 0302.91-.99"
302110090,0302.11.00.90,0302.11.00.90 (1993-01/1995-12),199301,199512,KGM,KGM (1993-01/1995-12),199301,199512,"Trout nes, fresh or chilled, excluding heading no 03.04, livers and roes","Truites nda, fraîches ou réfrigérées, sauf pos 03.04, foies et laitances"
302110090,0302.11.00.90,0302.11.00.90 (1996-01/2016-12),199601,201612,KGM,KGM (1996-01/2016-12),199601,201612,"Trout, nes, fresh or chilled, excluding fish No 03.04, excluding livers and roes","Truites,nda,fraîches/réfrigérées,excluant n° 03.04,exc foies,oeufs et laitances"
302110090,0302.11.00.90,0302.11.00.90 (2017-01/9999-12),201701,999912,KGM,KGM (2017-01/9999-12),201701,999912,"Trout, nes, fresh/chilled, o/t of No 03.04, o/t offal of Nos 03.04.91-0302.99","Truites, nda, fraîches/réfrigérées, a/q n° 03.04, a/q abats n°s 0302.91-0302.99"
