HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
401100000,0401.10.00.00,0401.10.00.00 (1988-01/1994-12),198801,199412,KGM,KGM (1988-01/1994-12),198801,199412,"Milk not concentrated and unsweetened, not exceeding 1% fat","Lait non concentré et non sucré, <=1 % de matières grasses"
401101000,0401.10.10.00,0401.10.10.00 (1995-01/9999-12),199501,999912,KGM,KGM (1995-01/9999-12),199501,999912,"Milk, not concentrated and unsweetened, not exceeding 1% fat, w/a commitment","Lait, non concentré & non sucré,<=1% de matières grasses,e/d acc"
401102000,0401.10.20.00,0401.10.20.00 (1995-01/9999-12),199501,999912,HLT,HLT (1995-01/9999-12),199501,999912,"Milk, not concentrated and unsweetened, not exceeding 1% fat, o/a commitment","Lait, non concentré & non sucré,<=1% de matières grasses,a/d acc"
401200000,0401.20.00.00,0401.20.00.00 (1988-01/1994-12),198801,199412,KGM,KGM (1988-01/1994-12),198801,199412,Milk not concentrated and unsweetened exceeding 1% but not exceeding 6% fat,"Lait non concentré et non sucré, > 1 % mais <=6 % de matières grasses"
401201000,0401.20.10.00,0401.20.10.00 (1995-01/9999-12),199501,999912,KGM,KGM (1995-01/9999-12),199501,999912,"Milk, not concentrated & unsweetened, exceeding 1% but not excd 6% fat, w/a","Lait, non concentré & non sucré,> 1% mais <=6% de matières grasses,e/d acc"
401202000,0401.20.20.00,0401.20.20.00 (1995-01/9999-12),199501,999912,HLT,HLT (1995-01/9999-12),199501,999912,"Milk, not concentrated & unsweetened,> 1% but <= 6% fat, o/a commitment","Lait, non concenté et non sucré,> 1% mais <=6% de matières grasses,a/d acc"
401300000,0401.30.00.00,0401.30.00.00 (1991-07/1995-08),199107,199508,KGM,KGM (1991-07/1995-08),199107,199508,Milk and cream not concentrated and unsweetened exceeding 6% fat,"Lait et crème de lait, non concentrés et non sucrés, > 6 % de matières grasses"
401300010,0401.30.00.10,0401.30.00.10 (1988-01/1991-06),198801,199106,KGM,KGM (1988-01/1991-06),198801,199106,"Milk, not concentrated and unsweetened exceeding 6% fat","Lait, non concentrés et non sucrés, > 6% de matières grasses"
401300020,0401.30.00.20,0401.30.00.20 (1988-01/1991-06),198801,199106,KGM,KGM (1988-01/1991-06),198801,199106,"Cream, not concentrated and unsweetened exceeding 6% fat","Crème de lait, non concentrés et non sucrés, > 6% de matières grasses"
401301000,0401.30.10.00,0401.30.10.00 (1995-09/2011-12),199509,201112,KGM,KGM (1995-09/2011-12),199509,201112,"Milk & cream,not concentrated & unsweetened,excd 6% fat,w/a commitment","Lait & crème de lait,non concentré & non sucré, >6% de matières grasses,e/d acc"
