HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
6301100000,6301.10.00.00,6301.10.00.00 (1988-01/9999-12),198801,999912,NMB,NMB (1988-01/9999-12),198801,999912,"Electric blankets, of textile materials","Couvertures chauffantes Žlectriques,matires textiles"
6301200000,6301.20.00.00,6301.20.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Blankets, o/t electric, and travelling rugs, of wool or fine animal hair","Couvertures, a/q les couvertures Žlectriques, de laine ou de poils fins"
6301300000,6301.30.00.00,6301.30.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Blankets, o/t electric, and travelling rugs, of cotton","Couvertures, a/q les couvertures Žlectriques, de coton"
6301400000,6301.40.00.00,6301.40.00.00 (2017-01/9999-12),201701,999912,KGM,KGM (2017-01/9999-12),201701,999912,"Blankets, o/t electric, and travelling rugs, of synthetic fibres","Couvertures, a/q chauffantes Žlectriques, de fibres synthŽtiques"
6301400010,6301.40.00.10,6301.40.00.10 (1988-01/2016-12),198801,201612,KGM,KGM (1988-01/2016-12),198801,201612,"Blankets, o/t electric, and travelling rugs, of acrylic or modacrylic","Couvertures, a/q chauffantes Žlectriques, et plaids de voyage,acry/modacry"
6301400020,6301.40.00.20,6301.40.00.20 (1988-01/2016-12),198801,201612,KGM,KGM (1988-01/2016-12),198801,201612,"Blankets, o/t electric, and travelling rugs, of polyesters","Couvertures, a/q chauffantes Žlectriques, et plaids de voyage, polyesters"
6301400030,6301.40.00.30,6301.40.00.30 (1998-01/2011-12),199801,201112,KGM,KGM (1998-01/2011-12),199801,201112,"Blankets, o/t electric, and travelling rugs, of nylon fibres","Couverture, a/q chauffante Žlectrique, et plaid de voyage, de fibres de nylon"
6301400090,6301.40.00.90,6301.40.00.90 (1988-01/1997-12),198801,199712,KGM,KGM (1988-01/1997-12),198801,199712,"Blankets, o/t electric, and travelling rugs, of other sythetic fibres","Couvertures,a/q chauffantes Žlectriques, et plaids de voyage,autres fibres syn"
6301400090,6301.40.00.90,6301.40.00.90 (1998-01/2011-12),199801,201112,KGM,KGM (1998-01/2011-12),199801,201112,"Blankets, o/t electric, and travelling rugs, of other sythetic fibres, nes","Couvertures,a/q chauffantes Žlectriques, plaids de voyage,autres fibres syn,nda"
6301400090,6301.40.00.90,6301.40.00.90 (2012-01/2016-12),201201,201612,KGM,KGM (2012-01/2016-12),201201,201612,"Blankets, other than electric,and travelling rugs,of other synthetic fibres, nes","Couvertures,a/q chauffantes Žlectriques, plaids de voyage,autres fibres syn,nda"
