HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
9401100000,9401.10.00.00,9401.10.00.00 (1988-01/9999-12),198801,999912,,N/A (1988-01/9999-12),198801,999912,"Seats, of a kind used for aircraft",Sièges des types utilisés pour les véhicules aériens
9401200010,9401.20.00.10,9401.20.00.10 (1988-01/9999-12),198801,999912,,N/A (1988-01/9999-12),198801,999912,"Seats, of a kind used for buses, coaches or streetcars","Sièges des types utilisés pour les autobus, les autocars ou les tramways"
9401200090,9401.20.00.90,9401.20.00.90 (1988-01/9999-12),198801,999912,,N/A (1988-01/9999-12),198801,999912,"Seats, used for motor vehicles, o/t buses, coaches or streetcars","Sièges utilisés pour les véhicules automobiles,a/q autobus, autocars ou tramways"
9401301000,9401.30.10.00,9401.30.10.00 (1988-01/1994-12),198801,199412,,N/A (1988-01/1994-12),198801,199412,"Seats, swivel w variable ht adjust, of metal,o/t barber,med,dental & sim chairs","Sièges pivotants & ajustables en hauteur,en métal,a/q sièges de barbier,méd,etc"
9401301010,9401.30.10.10,9401.30.10.10 (1998-01/2021-12),199801,202112,,N/A (1998-01/2021-12),199801,202112,"Seats, swivel with variable height adjust, of metal, domestic","Sièges pivotants & ajustables en hauteur, en métal, pour usage domestique"
9401301090,9401.30.10.90,9401.30.10.90 (1998-01/2021-12),199801,202112,,N/A (1998-01/2021-12),199801,202112,"Seats, swivel var ht adjust, o/t metal, for domestic purposes","Sièges pivotants & ajust en haut,a/q en métal, pour usages domestiques"
9401301100,9401.30.11.00,9401.30.11.00 (1995-01/1997-12),199501,199712,,N/A (1995-01/1997-12),199501,199712,"Seats, swivel with variable height adjust, of metal, domestic","Sièges pivotants & ajustables en hauteur, en métal, pour usage domestique"
9401301900,9401.30.19.00,9401.30.19.00 (1995-01/1997-12),199501,199712,,N/A (1995-01/1997-12),199501,199712,"Seats, swivel with var ht adjust, metal,o/t dom,barber, med, dental & sim chairs","Sièges pivotants & ajust en haut, en métal,a/q domes, barbier,méd,etc"
9401309000,9401.30.90.00,9401.30.90.00 (1988-01/1994-12),198801,199412,,N/A (1988-01/1994-12),198801,199412,"Seats,swivel w variable ht adjust,o/t metal,excl barber,med dental & sim chairs","Sièges pivotants & ajustables en haut,a/q en métal,a/q sièges de barbier,med,etc"
9401309010,9401.30.90.10,9401.30.90.10 (1998-01/2021-12),199801,202112,,N/A (1998-01/2021-12),199801,202112,"Seats, swivel with var ht adjust, metal,o/t dom,barber, med, dental & sim chairs","Sièges pivotants et ajustable en haut, en métal,a/q domestiques, barbier,méd,etc"
9401309090,9401.30.90.90,9401.30.90.90 (1998-01/2021-12),199801,202112,,N/A (1998-01/2021-12),199801,202112,"Seats, swivel var ht adjust,o/t metal, o/t dom, med, dental & sim chairs","Sièges pivotants & ajust en haut, a/q en métal, a/q domes, barbier, méd, etc"
9401309100,9401.30.91.00,9401.30.91.00 (1995-01/1997-12),199501,199712,,N/A (1995-01/1997-12),199501,199712,"Seats, swivel var ht adjust, o/t metal, for domestic purposes","Sièges pivotants & ajust en haut,a/q en métal, pour usages domestiques"
9401309900,9401.30.99.00,9401.30.99.00 (1995-01/1997-12),199501,199712,,N/A (1995-01/1997-12),199501,199712,"Seats, swivel var ht adjust,o/t metal, o/t dom, med, dental & sim chairs","Sièges pivotants & ajust en haut, a/q en métal, a/q domes, barbier, méd, etc"
9401311000,9401.31.10.00,9401.31.10.00 (2022-01/9999-12),202201,999912,,N/A (2022-01/9999-12),202201,999912,"Swivel seats,of wood, domestic purp,w variable ht adjust,w/n convertible to beds","Sièges pivotants, en bois,usages dom,ajustables hauteur,m transformables en lits"
9401319000,9401.31.90.00,9401.31.90.00 (2022-01/9999-12),202201,999912,,N/A (2022-01/9999-12),202201,999912,"Swivel seats,of wood,o/t dom purp,w variable ht adjust,w/n convertible to beds","Sièges pivotants,en bois,a/q usages dom,ajustables hauteur,m transformables lits"
9401391000,9401.39.10.00,9401.39.10.00 (2022-01/9999-12),202201,999912,,N/A (2022-01/9999-12),202201,999912,"Swivel seats, w variable ht adjustment,dom purp,o/t wood,w/n convertible to beds","Sièges pivotants,ajustables hauteur,usages dom,a/q en bois,m transformables lits"
9401399000,9401.39.90.00,9401.39.90.00 (2022-01/9999-12),202201,999912,,N/A (2022-01/9999-12),202201,999912,"Swivel seats, w variable ht adjustment,o/t dom purp/wood,w/n convertible to beds","Sièges pivotants,ajustables hauteur,a/q usages dom/en bois,m transformables lits"
9401400000,9401.40.00.00,9401.40.00.00 (1988-01/2021-12),198801,202112,,N/A (1988-01/2021-12),198801,202112,"Seats,o/t garden seats/camping equipment,convertible into beds,o/t of No 94.02","Sièges,a/q matériel de camping/de jardin,tranformables en lits,a/q du n° 94.02"
9401410000,9401.41.00.00,9401.41.00.00 (2022-01/9999-12),202201,999912,,N/A (2022-01/9999-12),202201,999912,"Seats,of wood,o/t garden seats/camping equip/those of No 94.02,convertible beds","Sièges,en bois, a/q mat camping/jardin/ceux du no 94.02, transformables en lits"
9401490000,9401.49.00.00,9401.49.00.00 (2022-01/9999-12),202201,999912,,N/A (2022-01/9999-12),202201,999912,"Seats, nes, o/t of wood/garden/camping equip/those of No 94.02, convertible beds","Sièges,nda, a/q bois/mat camping/jardin/ceux du no 94.02, transformables en lits"
9401500000,9401.50.00.00,9401.50.00.00 (1988-01/1997-12),198801,199712,,N/A (1988-01/1997-12),198801,199712,"Seats of cane, osier, bamboo or similar materials","Sièges en rotin, en osier, en bambou ou en matières similaires"
9401501000,9401.50.10.00,9401.50.10.00 (1998-01/2006-12),199801,200612,,N/A (1998-01/2006-12),199801,200612,"Seats, cane, osier, bamboo/sim mat,unfin/unasem,used f mfr of furn,rattan/bamboo","Sièges,en rotin,osier,bambou/mat sim,n fin/assemb,pr fab meub en rotin/bambou"
9401509000,9401.50.90.00,9401.50.90.00 (1998-01/2006-12),199801,200612,,N/A (1998-01/2006-12),199801,200612,"Seats of cane, osier, bamboo or similar materials, nes","Sièges en rotin, en osier, en bambou ou en matières similaires, nda"
9401511000,9401.51.10.00,9401.51.10.00 (2007-01/2016-12),200701,201612,,N/A (2007-01/2016-12),200701,201612,"Seats of rattan or bamboo,unfinished and unassembled, used f mfr of furniture","Sièges,en rotin ou bambou,non finis et non assemblés,pour fab meubles"
