HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
1601001000,1601.00.10.00,1601.00.10.00 (1988-01/1993-12),198801,199312,KGM,KGM (1988-01/1993-12),198801,199312,"Sausages and similar prod of meat, meat offal or blood in airtight containers","Saucisses, saucissons, prod sim de viande, abats ou sang, en boîtes hermétiques"
1601001100,1601.00.11.00,1601.00.11.00 (1994-01/1997-12),199401,199712,KGM,KGM (1994-01/1997-12),199401,199712,"Sausages & similar prod of poultry of hd 01.05, in airtight containers","Saucisses, saucissons & prod sim de volaille de la pos 01.05, en boîtes hermét"
1601001100,1601.00.11.00,1601.00.11.00 (1998-01/9999-12),199801,999912,KGM,KGM (1998-01/9999-12),199801,999912,"Sausages & similar prod of poultry of No 01.05, in cans or glass jars","Saucisses,saucissons & prod sim de volaille du n° 01.05, en cons/pots de verre"
1601001900,1601.00.19.00,1601.00.19.00 (1994-01/1997-12),199401,199712,KGM,KGM (1994-01/1997-12),199401,199712,"Sausages & similar prod of meat nes, meat offal or blood, in airtight ctnr","Saucisses, saucissons, prod sim de viande nda, abats ou sang, en boîtes hermét"
1601001900,1601.00.19.00,1601.00.19.00 (1998-01/9999-12),199801,999912,KGM,KGM (1998-01/9999-12),199801,999912,"Sausages & similar prod of meat, nes,meat offal/blood/insects,in cans/glass jars","Saucisses & prod sim,nda,viande/abats/sang/insecte,prép ali prod,cons/pots verre"
1601002100,1601.00.21.00,1601.00.21.00 (1995-01/1997-12),199501,199712,KGM,KGM (1995-01/1997-12),199501,199712,"Sausages & sim prod, of spent fowl(Gallus dom), exc in airtight containers","Saucisses,sausisson,prod sim de volaille de réforme,a/q boîtes hermétiques"
1601002100,1601.00.21.00,1601.00.21.00 (2012-01/9999-12),201201,999912,KGM,KGM (2012-01/9999-12),201201,999912,"Sausages & sim prod, of dom fowls, o/t spent,o/t in cans/glass jars, w/a com,nes","Saucisses & prod sim, coqs/poules,a/q réf, a/q en cons/pots verre, e/d acc,nda"
1601002110,1601.00.21.10,1601.00.21.10 (1998-01/2011-12),199801,201112,KGM,KGM (1998-01/2011-12),199801,201112,"Weiners/franks, of dom fowls, o/t spent, o/t in cans/glass jars, w/a","Saucissons fumés/sauc Frankt, volaille, a/q réf, a/q cons/pots verre, e/d acc"
1601002190,1601.00.21.90,1601.00.21.90 (1998-01/2011-12),199801,201112,KGM,KGM (1998-01/2011-12),199801,201112,"Sausages & sim prod, of dom fowls, o/t spent,o/t in cans/glass jars, w/a,nes","Saucisses & prod sim, coqs/poules,a/q réf, a/q en cons/pots verre, e/d acc,nda"
1601002200,1601.00.22.00,1601.00.22.00 (2012-01/9999-12),201201,999912,KGM,KGM (2012-01/9999-12),201201,999912,"Sausages & sim prod,of dom fowls,o/t spent, nes, o/t in cans/glass jars, o/a com","Saucisses & prod sim, coqs/poules, a/q réf,nda,a/q en cons/pots verre, a/d acc"
1601002210,1601.00.22.10,1601.00.22.10 (1995-01/1997-12),199501,199712,KGM,KGM (1995-01/1997-12),199501,199712,"Weiners/franks, of fowls (o/t spent), exc air tight containter, over a/commit","Saucissons fumés/saucisses Frankfort,coqs/poules,nda a/q en boîte hermét,e/d acc"
1601002210,1601.00.22.10,1601.00.22.10 (1998-01/2011-12),199801,201112,KGM,KGM (1998-01/2011-12),199801,201112,"Weiners/franks, of dom fowls, o/t spent, o/t in cans/glass jars, o/a","Saucissons fumés/sauc Frankt, volaille, a/q réf, a/q cons/pots verre, a/d acc"
1601002290,1601.00.22.90,1601.00.22.90 (1995-01/1997-12),199501,199712,KGM,KGM (1995-01/1997-12),199501,199712,"Sausages & sim prod nes, of fowls (Gallus dom), exc in airtight ctnr, w/a","Saucisses & prod sim,nda,coqs/poules,a/q en boîte hermét,e/d acc"
1601002290,1601.00.22.90,1601.00.22.90 (1998-01/2011-12),199801,201112,KGM,KGM (1998-01/2011-12),199801,201112,"Sausages & sim prod, of dom fowls, o/t spent, o/t in cans/glass jars, o/a,nes","Saucisses & prod sim, coqs/poules, a/q réf,a/q en cons/pots verre, a/d acc,nda"
1601002300,1601.00.23.00,1601.00.23.00 (1998-01/9999-12),199801,999912,KGM,KGM (1998-01/9999-12),199801,999912,"Sausages & sim products, of spent fowl Gallus domesticus, o/t in cans/glass jars","Saucisses,sausissons & prod sim,de volailles réf Gallus dom,a/q cons/pots verre"
1601002310,1601.00.23.10,1601.00.23.10 (1995-01/1997-12),199501,199712,KGM,KGM (1995-01/1997-12),199501,199712,"Weiners/frankfurters, fowls (Gallus dom), nes, exc in airtight ctnr, o/a","Saucissons fumés ou saucisses Frankfort,coqs/poules,nda,a/q boîte hermét,a/d acc"
1601002390,1601.00.23.90,1601.00.23.90 (1995-01/1997-12),199501,199712,KGM,KGM (1995-01/1997-12),199501,199712,"Sausage & sim prod nes, fowls (Gallus dom), exc in airtight ctnr, o/a","Saucisses & produits similaires,nda,coqs/poules,a/q en boîte hermét, a/d acc"
1601003100,1601.00.31.00,1601.00.31.00 (2012-01/9999-12),201201,999912,KGM,KGM (2012-01/9999-12),201201,999912,"Sausages & similar products, of turkey, other than in cans/glass jars, w/a com","Saucisses & prod similaires, dindons et dindes, a/q en cons/pots verre, e/d acc"
1601003110,1601.00.31.10,1601.00.31.10 (1995-01/2011-12),199501,201112,KGM,KGM (1995-01/2011-12),199501,201112,"Weiners/frankfurters of turkey, exc in airtight ctnr, w/a commitment","Saucissons fumés ou saucisses de Frankfort,dindon/dinde,a/q boîte hermét,e/d acc"
1601003190,1601.00.31.90,1601.00.31.90 (1995-01/2011-12),199501,201112,KGM,KGM (1995-01/2011-12),199501,201112,"Sausages & sim prod, nes, of turkey, exc airtight ctnr, w/a commitment","Saucisses & produits similaires,nda,dindons et dindes,a/q boîte hermét,e/d acc"
1601003200,1601.00.32.00,1601.00.32.00 (2012-01/9999-12),201201,999912,KGM,KGM (2012-01/9999-12),201201,999912,"Sausages & similar products, of turkey, other than in cans/glass jars, o/a com","Saucisses & prod similaires, dindons et dindes, a/q en cons/pots verre, a/d acc"
