HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
3501100000,3501.10.00.00,3501.10.00.00 (1988-01/1997-12),198801,199712,KGM,KGM (1988-01/1997-12),198801,199712,Casein,Caséines
3501100000,3501.10.00.00,3501.10.00.00 (2012-01/9999-12),201201,999912,KGM,KGM (2012-01/9999-12),201201,999912,Casein,Caséines
3501101000,3501.10.10.00,3501.10.10.00 (1998-01/2011-12),199801,201112,KGM,KGM (1998-01/2011-12),199801,201112,"Casein, for use in Canadian mfr, excl for mfr of food preparations","Caséines, servant à la fab produits canadiens, exc pr fab de prép alimentaires"
3501109000,3501.10.90.00,3501.10.90.00 (1998-01/2011-12),199801,201112,KGM,KGM (1998-01/2011-12),199801,201112,"Casein, nes","Caséines, nda"
3501900010,3501.90.00.10,3501.90.00.10 (1988-01/1997-12),198801,199712,KGM,KGM (1988-01/1997-12),198801,199712,Caseinates (excluding glues) and other casein derivatives,Caséinates (a/q colles) et autres dérivés de la caséine
3501900010,3501.90.00.10,3501.90.00.10 (2012-01/2016-12),201201,201612,KGM,KGM (2012-01/2016-12),201201,201612,"Casein glues for mfr gummed tapes,coated abrasive,etc; caseinates for CDN mfr","Colle de caséine pr fab ruban gommé,abrasif enduit,etc;caséinate pr fab prod CDN"
3501900020,3501.90.00.20,3501.90.00.20 (1988-01/1997-12),198801,199712,KGM,KGM (1988-01/1997-12),198801,199712,Casein glues,Colles de caséine
3501900020,3501.90.00.20,3501.90.00.20 (2017-01/9999-12),201701,999912,KGM,KGM (2017-01/9999-12),201701,999912,Casein glues,Colles de caséine
3501900080,3501.90.00.80,3501.90.00.80 (2012-01/2016-12),201201,201612,KGM,KGM (2012-01/2016-12),201201,201612,"Other casein glues, nes","Autres colles de caséine, nda"
3501900090,3501.90.00.90,3501.90.00.90 (2012-01/9999-12),201201,999912,KGM,KGM (2012-01/9999-12),201201,999912,"Other caseinates, o/t glues, and other casein derivatives,o/t glues,nes","Autres caséinates, a/q colles, et autres dérivés de la caséine,a/q colles, nda"
3501901000,3501.90.10.00,3501.90.10.00 (1998-01/2011-12),199801,201112,KGM,KGM (1998-01/2011-12),199801,201112,"Casein glues for mfr gummed tapes,coated abrasive,etc; caseinates for CDN mfr","Colle de caséine pr fab ruban gommé,abrasif enduit,etc;caséinate pr fab prod CDN"
3501909010,3501.90.90.10,3501.90.90.10 (1998-01/2011-12),199801,201112,KGM,KGM (1998-01/2011-12),199801,201112,"Caseinates, excluding glues, and other casein derivatives","Caséinates, a/q colles, et autres dérivés de la caséine"
3501909020,3501.90.90.20,3501.90.90.20 (1998-01/2011-12),199801,201112,KGM,KGM (1998-01/2011-12),199801,201112,"Casein glues, nes","Colles de caséine, nda"
3502101000,3502.10.10.00,3502.10.10.00 (1988-01/1994-12),198801,199412,KGM,KGM (1988-01/1994-12),198801,199412,"Egg albumin, dried, evaporated, dessiccated or powdered","Ovalbumine séchée, évaporée, désséchée ou pulvérisée"
3502101100,3502.10.11.00,3502.10.11.00 (1995-01/1995-12),199501,199512,KGM,KGM (1995-01/1995-12),199501,199512,"Egg albumin, dried, evaporated, dessicated or powdered, w/a","Ovalbumine, séchée, évaporée, désséchée ou pulvérisée, e/d acc"
3502101200,3502.10.12.00,3502.10.12.00 (1995-01/1995-12),199501,199512,KGM,KGM (1995-01/1995-12),199501,199512,"Egg albumin, dried, evaporated, desiccated or powdered, o/a","Ovalbumine, séchée, évaporée,désséchée ou pulvérisée, a/d acc"
3502109000,3502.10.90.00,3502.10.90.00 (1988-01/1994-12),198801,199412,KGM,KGM (1988-01/1994-12),198801,199412,"Egg albumin, except dried, evaporated, dessicated or powdered","Ovalbumine, a/q séchée, évaporée, désséchée ou pulvérisée"
3502109100,3502.10.91.00,3502.10.91.00 (1995-01/1995-12),199501,199512,KGM,KGM (1995-01/1995-12),199501,199512,"Egg albumin, except dried, evaporated, desiccated or powdered, w/a","Ovalbumine, a/q séchée, évaporée, désséchée ou pulvérisée, e/d acc"
