HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
4301100010,4301.10.00.10,4301.10.00.10 (1988-01/9999-12),198801,999912,NMB,NMB (1988-01/9999-12),198801,999912,Whole ranch mink raw furskins,"Pelleteries brutes de visons d'élevage, entières"
4301100020,4301.10.00.20,4301.10.00.20 (1988-01/9999-12),198801,999912,NMB,NMB (1988-01/9999-12),198801,999912,Whole wild mink raw furskins,"Pelleteries brutes de visons sauvages, entières"
4301200000,4301.20.00.00,4301.20.00.00 (1988-01/2001-12),198801,200112,NMB,NMB (1988-01/2001-12),198801,200112,Whole rabbit or hare raw furskins,"Pelleteries brutes de lapins ou de lièvres, entières"
4301300000,4301.30.00.00,4301.30.00.00 (1988-01/9999-12),198801,999912,NMB,NMB (1988-01/9999-12),198801,999912,"Whole lamb raw furskins: Astrakhan, Broadtail, Caracul, Persian, Indian,etc","Pelleteries brutes d'agneaux: astrakan,breitschwanz,caracul,persanier,etc, ent"
4301400000,4301.40.00.00,4301.40.00.00 (1988-01/2001-12),198801,200112,NMB,NMB (1988-01/2001-12),198801,200112,Whole beaver raw furskins,"Pelleteries brutes de castors, entières"
4301500000,4301.50.00.00,4301.50.00.00 (1988-01/2001-12),198801,200112,NMB,NMB (1988-01/2001-12),198801,200112,Whole musk-rat raw furskins,"Pelleteries brutes de rats musqués, entières"
4301600000,4301.60.00.00,4301.60.00.00 (1988-01/9999-12),198801,999912,NMB,NMB (1988-01/9999-12),198801,999912,Whole fox raw furskins,"Pelleteries brutes de renards, entières"
4301700000,4301.70.00.00,4301.70.00.00 (1988-01/2006-12),198801,200612,NMB,NMB (1988-01/2006-12),198801,200612,Whole seal raw furskins,"Pelleteries brutes de phoques ou d'otaries, entières"
4301800010,4301.80.00.10,4301.80.00.10 (1988-01/9999-12),198801,999912,NMB,NMB (1988-01/9999-12),198801,999912,Whole racoon raw furskins,"Pelleteries brutes de ratons laveurs, entières"
4301800020,4301.80.00.20,4301.80.00.20 (1988-01/9999-12),198801,999912,NMB,NMB (1988-01/9999-12),198801,999912,"Whole lynx, bobcat or wildcat, raw furskins","Pelleteries brutes de lynx ou chats sauvages, entières"
