HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
3001100010,3001.10.00.10,3001.10.00.10 (1988-01/2001-12),198801,200112,KGM,KGM (1994-01/2001-12),199401,200112,"Animal glands, dried, powdered or not, for therapeutic uses","Glandes d'animaux, desséchées, même pulvérisées, usage thérapeutique"
3001100010,3001.10.00.10,3001.10.00.10 (1988-01/2001-12),198801,200112,,N/A (1988-01/1993-12),198801,199312,"Animal glands, dried, powdered or not, for therapeutic uses","Glandes d'animaux, desséchées, même pulvérisées, usage thérapeutique"
3001100010,3001.10.00.10,3001.10.00.10 (2002-01/2006-12),200201,200612,KGM,KGM (2002-01/2006-12),200201,200612,"Animal glands, dried, powdered or not, for therapeutic uses","Glandes d'animaux, desséchées, même pulvérisées, usage thérapeutique"
3001100090,3001.10.00.90,3001.10.00.90 (1988-01/2001-12),198801,200112,KGM,KGM (1994-01/2001-12),199401,200112,"Glands, nes, and other organs, dried, powdered or not, for therapeutic uses","Glandes, nda, et autres organes, desséchés, même pulvérisés, usage thérapeutique"
3001100090,3001.10.00.90,3001.10.00.90 (1988-01/2001-12),198801,200112,,N/A (1988-01/1993-12),198801,199312,"Glands, nes, and other organs, dried, powdered or not, for therapeutic uses","Glandes, nda, et autres organes, desséchés, même pulvérisés, usage thérapeutique"
3001100090,3001.10.00.90,3001.10.00.90 (2002-01/2006-12),200201,200612,KGM,KGM (2002-01/2006-12),200201,200612,"Glands, nes, and other organs, dried, powdered or not, for therapeutic uses","Glandes, nda, et autres organes, desséchés, même pulvérisés, usage thérapeutique"
3001200000,3001.20.00.00,3001.20.00.00 (1988-01/2001-12),198801,200112,KGM,KGM (1988-01/2001-12),198801,200112,"Extracts of glands or other organs or of their secretions, for therapeutic uses","Extraits de glandes ou d'autres organes ou de leurs sécrétions, usage thérapeut"
3001200000,3001.20.00.00,3001.20.00.00 (2002-01/9999-12),200201,999912,KGM,KGM (2002-01/9999-12),200201,999912,"Extracts of glands or other organs or of their secretions, for therapeutic uses","Extraits de glandes ou d'autres organes ou de leurs sécrétions, usage thérapeut"
3001900010,3001.90.00.10,3001.90.00.10 (1998-01/2001-12),199801,200112,KGM,KGM (1998-01/2001-12),199801,200112,Heparin and its salts,Héparine et ses sels
3001900010,3001.90.00.10,3001.90.00.10 (2002-01/9999-12),200201,999912,KGM,KGM (2002-01/9999-12),200201,999912,Heparin and its salts,Héparine et ses sels
