HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
6101100000,6101.10.00.00,6101.10.00.00 (1988-01/2006-12),198801,200612,NMB,NMB (1988-01/2006-12),198801,200612,"Men's/boys' overcoats, anoraks, etc, of wool or fine animal hair, knit/crochet","Manteaux,anoraks,etc,hommes ou garçonnets,laine ou poils fins,en bonneterie"
6101200000,6101.20.00.00,6101.20.00.00 (1988-01/9999-12),198801,999912,NMB,NMB (1988-01/9999-12),198801,999912,"Men's/boys' overcoats, anoraks, etc, of cotton, knitted or crocheted","Manteaux et articles similaires,pour hommes ou garçonnets,de coton,en bonneterie"
6101300000,6101.30.00.00,6101.30.00.00 (1988-01/1995-12),198801,199512,NMB,NMB (1988-01/1995-12),198801,199512,"Men's/boys' overcoats, anoraks, etc, of man-made fibres, knitted/crocheted","Manteaux,anoraks,etc,hommes ou garçonnets,fibres syn/arti,en bonneterie"
6101300000,6101.30.00.00,6101.30.00.00 (2012-01/9999-12),201201,999912,NMB,NMB (2012-01/9999-12),201201,999912,"Men's/boys' overcoat,anorak, etc,of man-made fibres,knitted/crochet,o/t No 61.03","Manteaux,anoraks,etc,pour hommes/garçonnets,fibres syn/arti,en bonn,a/q n° 61.03"
6101300010,6101.30.00.10,6101.30.00.10 (1996-01/2011-12),199601,201112,NMB,NMB (1996-01/2011-12),199601,201112,"Men's/boys' overcoats, anoraks, etc, of ""long pile"" man-made fibres,knit/crochet","Manteaux,anoraks,etc,hommes/garç,fibres syn d'étoffes ""longs poils""/arti,en bonn"
6101300090,6101.30.00.90,6101.30.00.90 (1996-01/2011-12),199601,201112,NMB,NMB (1996-01/2011-12),199601,201112,"Men's/boys' overcoats, anoraks, etc, of man-made fibres,nes, knitted/crocheted","Manteaux,anoraks,etc,hommes/garçonnets,fibres syn/arti,nda, en bonneterie"
6101900000,6101.90.00.00,6101.90.00.00 (1988-01/2006-12),198801,200612,NMB,NMB (1988-01/2006-12),198801,200612,"Men's/boys' overcoats, anoraks,etc,of other textile materials,knitted/crocheted","Manteaux,anoraks,etc,hommes/garçonnets,autres matières textiles,en bonneterie"
6101900000,6101.90.00.00,6101.90.00.00 (2007-01/9999-12),200701,999912,NMB,NMB (2007-01/9999-12),200701,999912,"Men's/boys' overcoats, anoraks, etc,of other textile materials,knitted/crocheted","Manteaux,anoraks,etc,pr hommes/garçonnets,autres matières textiles,en bonneterie"
6102100000,6102.10.00.00,6102.10.00.00 (1988-01/9999-12),198801,999912,NMB,NMB (1988-01/9999-12),198801,999912,"Women's/girls' overcoats,anoraks,etc,of wool or fine animal hair,knitted/crochet","Manteaux, anoraks, etc, pour femmes/fillettes, laine ou poils fins,en bonneterie"
6102200000,6102.20.00.00,6102.20.00.00 (1988-01/9999-12),198801,999912,NMB,NMB (1988-01/9999-12),198801,999912,"Women's/girls' overcoats, anoraks, etc, of cotton, knitted/crocheted","Manteaux, anoraks, etc, pour femmes/fillettes, de coton, en bonneterie"
6102300000,6102.30.00.00,6102.30.00.00 (1988-01/1995-12),198801,199512,NMB,NMB (1988-01/1995-12),198801,199512,"Women's/girls' overcoats, anoraks, etc, of man-made fibres, knitted/crocheted","Manteaux,anoraks,etc,femmes/fillettes,fibres syn/arti,en bonneterie"
6102300000,6102.30.00.00,6102.30.00.00 (2012-01/9999-12),201201,999912,NMB,NMB (2012-01/9999-12),201201,999912,"Women's/girls' overcoats,anoraks,etc,of man-made fibre,knit/crochet,o/t No 61.04","Manteaux, anoraks, etc, pour femmes/fille, fibres syn/arti,en bonn,a/q n° 61.04"
6102300010,6102.30.00.10,6102.30.00.10 (1996-01/2011-12),199601,201112,NMB,NMB (1996-01/2011-12),199601,201112,"Women's/girls' overcoats, anoraks,etc,of man-made ""long pile"" fib,knit/crocheted","Manteaux,anoraks,etc,femmes/fillettes,fib syn/arti,étoffes ""longs poils"",en bonn"
6102300090,6102.30.00.90,6102.30.00.90 (1996-01/2011-12),199601,201112,NMB,NMB (1996-01/2011-12),199601,201112,"Women's/girls' overcoats,anoraks,etc,of man-made fibres,nes,knitted/crocheted","Manteaux, anoraks, etc, pour femmes/fillettes, fibres syn/arti,nda,en bonneterie"
6102900000,6102.90.00.00,6102.90.00.00 (1988-01/9999-12),198801,999912,NMB,NMB (1988-01/9999-12),198801,999912,"Women's/girls' overcoats, anoraks,etc,of other textile materials,knitted/crochet","Manteaux, anoraks,etc,pr femmes/fillettes,autres matières textiles,en bonneterie"
6103101000,6103.10.10.00,6103.10.10.00 (2007-01/9999-12),200701,999912,NMB,NMB (2007-01/9999-12),200701,999912,"Men's/boys' suits, of wool or fine animal hair, knitted/crocheted","Costumes et complets,pour hommes/garçonnets,de laine ou poils fins,en bonneterie"
6103109000,6103.10.90.00,6103.10.90.00 (2007-01/9999-12),200701,999912,NMB,NMB (2007-01/9999-12),200701,999912,"Men's/boys' suits, of other textile materials, knitted or crocheted, nes","Costumes et complets,pr hommes/garçonnets,au matières textiles,en bonneterie,nda"
6103110000,6103.11.00.00,6103.11.00.00 (1988-01/2006-12),198801,200612,NMB,NMB (1988-01/2006-12),198801,200612,"Men's/boys' suits, of wool or fine animal hair, knitted/crocheted","Costumes et complets,hommes/garçonnets,laine ou poils fins,en bonneterie"
