HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
4401100000,4401.10.00.00,4401.10.00.00 (1988-01/2017-12),198801,201712,,N/A (1988-01/2017-12),198801,201712,"Fuel wood, in logs, billets, twigs, faggots or similar forms","Bois de chauffage, en rondins, bûches, ramilles, fagots ou formes similaires"
4401110000,4401.11.00.00,4401.11.00.00 (2018-01/9999-12),201801,999912,KGM,KGM (2018-01/9999-12),201801,999912,"Fuel wood, of coniferous, in logs/billets/twigs/faggots/similar forms","Bois de chauffage, de conifères, en rondins/bûches/ramilles/fagots/formes sim"
4401120000,4401.12.00.00,4401.12.00.00 (2018-01/9999-12),201801,999912,KGM,KGM (2018-01/9999-12),201801,999912,"Fuel wood, of non-coniferous, in logs/billets/twigs/faggots/similar forms","Bois de chauffage,a/q de conifères, en rondins/bûches/ramilles/fagots/formes sim"
4401210000,4401.21.00.00,4401.21.00.00 (1988-01/9999-12),198801,999912,TNE,TNE (1988-01/9999-12),198801,999912,Coniferous wood in chips or particles,Plaquettes ou particules de bois de conifères
4401220000,4401.22.00.00,4401.22.00.00 (1988-01/9999-12),198801,999912,TNE,TNE (1988-01/9999-12),198801,999912,Non-coniferous wood in chips or particles,Plaquettes ou particules de bois a/q de conifères
4401300010,4401.30.00.10,4401.30.00.10 (1988-01/2011-12),198801,201112,KGM,KGM (1988-01/2011-12),198801,201112,"Sawdust, not agglomerated","Sciures, non agglomérées"
4401300020,4401.30.00.20,4401.30.00.20 (1988-01/2011-12),198801,201112,KGM,KGM (1988-01/2011-12),198801,201112,Firelogs of agglomerated sawdust,Bûches de sciures agglomérées
4401300030,4401.30.00.30,4401.30.00.30 (1988-01/2011-12),198801,201112,KGM,KGM (1988-01/2011-12),198801,201112,Wood shavings,Copeaux de bois
4401300040,4401.30.00.40,4401.30.00.40 (1988-01/1991-06),198801,199106,KGM,KGM (1988-01/1991-06),198801,199106,Sawmill or planing mill rejects,Chutes de scierie ou d'atelier de rabotage
4401300090,4401.30.00.90,4401.30.00.90 (1988-01/1991-06),198801,199106,KGM,KGM (1988-01/1991-06),198801,199106,"Sawdust&wood waste & scrap w/n agglomerated in log,briquette,pellet/sim form,nes","Sciures, déchets, débris de bois,même agglom en bûches,briquettes,pellets ou sim"
4401300090,4401.30.00.90,4401.30.00.90 (1991-07/2011-12),199107,201112,KGM,KGM (1991-07/2011-12),199107,201112,"Sawdust&wood waste & scrap w/n agglomerated in log,briquette,pellet/sim form,nes","Sciures, déchets, débris de bois,même agglom en bûches,briquettes,pellets ou sim"
4401310000,4401.31.00.00,4401.31.00.00 (2012-01/9999-12),201201,999912,KGM,KGM (2012-01/9999-12),201201,999912,"Wood pellets, agglomerated","Granulés de bois, agglomérés"
